name,pantheon,url,title,alternatives
Cenn Cruach,Celtic mythology,https://www.godchecker.com/irish-mythology/CROM-CRUAICH/,"Primitive God of Sacrifice, and the Chief Idol of Ireland","Cromm-Cruach, Crom-Crúaich, Cromm Crúaich, Crom Cruaich"
Cernunnos,Celtic mythology,https://www.godchecker.com/gaulish-mythology/CERNUNNOS/,A very Deer God,"Cernunnus, Herne"
Cethern Mac Fintain,Celtic mythology,https://www.godchecker.com/irish-mythology/CETHERN-MAC-FINTAIN/,Irish God,nan
Ciabhán,Celtic mythology,https://www.godchecker.com/irish-mythology/CIABHAN/,Irish Goddess,nan
Cian,Celtic mythology,https://www.godchecker.com/irish-mythology/CIAN/,Mighty Celtic warrior deity and father of Lugh,Cían
Cigfa,Celtic mythology,https://www.godchecker.com/welsh-mythology/CIGFA/,Mysterious Mortal,"Kigua, Cigfa Ferch Gwyn Gohoyw"
Cleena,Celtic mythology,https://www.godchecker.com/irish-mythology/CLIODHNA/,Queen of the Banshees who was unlucky in love,"Clídna, Clionadh, Clíodhna"
Clota,Celtic mythology,https://www.godchecker.com/brittonic-mythology/CLOTA/,Goddess of the River Clyde in Scotland,Clud
Cocidius,Celtic mythology,https://www.godchecker.com/brittonic-mythology/COCIDIUS/,Brittonic God,nan
Coincheann,Celtic mythology,https://www.godchecker.com/irish-mythology/COINCHEANN/,Irish God,Conchean
Coinchend,Celtic mythology,https://www.godchecker.com/irish-mythology/COINCHENN/,Fearsome dog-headed monster,Coinchenn
Conall,Celtic mythology,https://www.godchecker.com/irish-mythology/CONALL/,Irish God,"Conall Cernach, Conall Cearnach"
Conán Mac Morna,Celtic mythology,https://www.godchecker.com/irish-mythology/CONAN-MAC-MORNA/,Irish God,"Conán Maol, Conán The Bald"
Conarán,Celtic mythology,https://www.godchecker.com/irish-mythology/CONARAN/,Irish God,nan
Condatis,Celtic mythology,https://www.godchecker.com/brittonic-mythology/CONDATIS/,Brittonic River God,nan
Conlaí,Celtic mythology,https://www.godchecker.com/irish-mythology/CONLAI/,Irish God,nan
Conlaoch,Celtic mythology,https://www.godchecker.com/irish-mythology/CONNLA/,Irish God,Connla
Conn Cétchathach,Celtic mythology,https://www.godchecker.com/irish-mythology/CONN-CETCHATHACH/,Irish God,Conn Of The Hundred Battles
Credne,Celtic mythology,https://www.godchecker.com/irish-mythology/CREDNE/,Goldsmith God,Creidhne
Creirwy,Celtic mythology,https://www.godchecker.com/welsh-mythology/CREIRWY/,The beautiful daughter of Ceridwen,nan
Cronnchu,Celtic mythology,https://www.godchecker.com/irish-mythology/CRUNNIUC/,Irish God,"Crunnchu, Crunniuc, Cruinn, Cruinniuc"
Cú Chulainn,Celtic mythology,https://www.godchecker.com/irish-mythology/CUCHULAINN/,The Hound of Ulster,"Sétanta, Cúchulainn, Cuhullin"
Cú Roí,Celtic mythology,https://www.godchecker.com/irish-mythology/CU-ROI/,Irish God,"Cú Roí Mac Dáire, Cú Ruí"
Culann,Celtic mythology,https://www.godchecker.com/irish-mythology/CULANN/,A blacksmith with a watchdog,nan
Cumall,Celtic mythology,https://www.godchecker.com/irish-mythology/CUMHALL/,Irish God,Cumhall
Da Dearga,Celtic mythology,https://www.godchecker.com/irish-mythology/DA-DERGA/,The Red One,"Da Derga, Ûa Dergae"
Dáire,Celtic mythology,https://www.godchecker.com/irish-mythology/DAIRE/,"Possibly a God of Tír na nog, a mysterious parallel dimension of supernaturalness",nan
Dáire Mac Fiachna,Celtic mythology,https://www.godchecker.com/irish-mythology/DAIRE-MAC-FIACHNA/,Irish God,nan
Damona,Celtic mythology,https://www.godchecker.com/gaulish-mythology/DAMONA/,Gaulish Goddess,nan
Ddraig Goch,Celtic mythology,https://www.godchecker.com/welsh-mythology/DDRAIG-GOCH/,The Old Original Red Welsh Serpent,"Red Dragon, Y Ddraig Goch"
Dechtiré,Celtic mythology,https://www.godchecker.com/irish-mythology/DECHTIRE/,Flighty mother of Cuchulainn,Dechtire
Deirdre,Celtic mythology,https://www.godchecker.com/irish-mythology/DEIRDRE/,Irish legendary mortal,Derdriu
Delbcháem,Celtic mythology,https://www.godchecker.com/irish-mythology/DELBCHAEM/,Irish Goddess,nan
Dian Cécht,Celtic mythology,https://www.godchecker.com/irish-mythology/DIAN-CECHT/,God of Healing specializing in body parts,nan
Diarmait,Celtic mythology,https://www.godchecker.com/irish-mythology/DIARMUID/,Irish God,"Diarmuid, Diarmid, Diarmuid Ua Duibhne"
Dirona,Celtic mythology,https://www.godchecker.com/gaulish-mythology/SIRONA/,Gaulish Fertility Goddess of Hot Springs and Healing,Sirona
Domnu,Celtic mythology,https://www.godchecker.com/irish-mythology/DOMNU/,Irish Goddess,nan
Dôn,Celtic mythology,https://www.godchecker.com/welsh-mythology/DON/,Welsh Mother Goddess,nan
Donn,Celtic mythology,https://www.godchecker.com/irish-mythology/DONN/,Dark and Dismal Underworld God,nan
Donn Cúailnge,Celtic mythology,https://www.godchecker.com/irish-mythology/DONN-CUAILNGE/,A very horny bull,nan
Dubh,Celtic mythology,https://www.godchecker.com/irish-mythology/DUBH/,Ill-fated lady druid of old Dublin,nan
Dubh Lacha,Celtic mythology,https://www.godchecker.com/irish-mythology/DUBH-LACHA/,Irish legendary mortal,nan
Dubhthach Doéltenga,Celtic mythology,https://www.godchecker.com/irish-mythology/DUBTHACH-DOELTENGA/,Irish God,Dubthach Dóeltenga
Dylan,Celtic mythology,https://www.godchecker.com/welsh-mythology/DYLAN/,A born swimmer?,"Dylan O'taine, Dylan Eil Ton, Dylan Ail Don"
Éadaoin,Celtic mythology,https://www.godchecker.com/irish-mythology/ETAIN/,Unfortunate Victim of Malicious Transmogrification,"Étaín, Édaín, Etain"
Éire,Celtic mythology,https://www.godchecker.com/irish-mythology/ERIU/,Goddess of Ireland,Ériu
Ealadha,Celtic mythology,https://www.godchecker.com/irish-mythology/ELATHA/,Leader of the Fomorii,"Elatha, Elada"
Echdae,Celtic mythology,https://www.godchecker.com/irish-mythology/ECHDAE/,Husband of Áine,nan
Ecne,Celtic mythology,https://www.godchecker.com/irish-mythology/ECNE/,God of Wisdom,nan
Efnisien,Celtic mythology,https://www.godchecker.com/welsh-mythology/EFNISIEN/,Bad-tempered half brother of Bran,"Evnissyen, Efnissien, Efnysien"
Eimhear,Celtic mythology,https://www.godchecker.com/irish-mythology/EMER/,A wife of Cúchulainn,Emer
Eithlinn,Celtic mythology,https://www.godchecker.com/irish-mythology/ETHLINN/,Irish Rapunzel Without the Hair,"Ethlinn, Ethliu, Eithne, Ethniu"
Elffin,Celtic mythology,https://www.godchecker.com/welsh-mythology/ELFFIN/,Welsh God,nan
Emain Ablach,Celtic mythology,https://www.godchecker.com/irish-mythology/EMAIN-ABLACH/,Mystical island anotherworld,Emhain Abhlach
Epona,Celtic mythology,https://www.godchecker.com/gaulish-mythology/EPONA/,"Horse Goddess of Mares, Gallops and Fertility",nan
Esus,Celtic mythology,https://www.godchecker.com/gaulish-mythology/ESUS/,Gallic War God,Hesus
Fand,Celtic mythology,https://www.godchecker.com/irish-mythology/FAND/,Queen of the Fairies,nan
Fea,Celtic mythology,https://www.godchecker.com/irish-mythology/FEA/,'The Hateful',nan
Fear Doirche,Celtic mythology,https://www.godchecker.com/irish-mythology/FER-DOIRICH/,The Dark Druid,"The Dark Fairy, The Dark Man, The Dark Druid, Fer Doirich"
Findabair,Celtic mythology,https://www.godchecker.com/irish-mythology/FINDBHAIR/,Much fought-over princess,"Findbhair, Fionnabhair, Finnabair"
Finegas,Celtic mythology,https://www.godchecker.com/irish-mythology/FINEGAS/,A Wise old Fisher-druid,Finn Eces
Finn Mac Cool,Celtic mythology,https://www.godchecker.com/irish-mythology/FIONN-MAC-CUMHAILL/,Legendary Hero of the Fenians,"Finn Mac Cumail, Finn Maccoul, Fionn Mac Cumhaill, Finn Maccooill, Finn Maccool, Finn Mccool"
Fir Bholg,Celtic mythology,https://www.godchecker.com/irish-mythology/FIR-BOLG/,Primeval Irish settlers,"Fir Bolg, Firbolg"
Fódhla,Celtic mythology,https://www.godchecker.com/irish-mythology/FODLA/,Not very poetically-named Tutelary Goddess of Ireland,"Fódla, Fotla, Fótla"
Fomhóraigh,Celtic mythology,https://www.godchecker.com/irish-mythology/FOMORIANS/,Misshapen Monsters of Irish Myth,"Fomoire, Fomorians, Fomorii"
Fraoch,Celtic mythology,https://www.godchecker.com/irish-mythology/FRAOCH/,A warrior with connections in Godly places,nan
Fúamnach,Celtic mythology,https://www.godchecker.com/irish-mythology/FUAMNACH/,Goddess of Malicious Jealousy,Fuamnach
Gae Assail,Celtic mythology,https://www.godchecker.com/irish-mythology/GAE-ASSAIL/,Lugh's unstoppable weapon,Spear Of Assal
Gaibhne,Celtic mythology,https://www.godchecker.com/irish-mythology/GOIBHNIU/,The Great Smith,"Goibhniu, Goibniu"
Grannos,Celtic mythology,https://www.godchecker.com/gaulish-mythology/GRANNUS/,Gaulish Healing God of Minerals and Miracle Cures,"Grannus, Granus"
Gwen-Bach,Celtic mythology,https://www.godchecker.com/welsh-mythology/GWION-BACH/,A Scullion Boy who Became a Wizard,"Gwion Bach, Gwion Bach Ap Gwreang, Gwion"
Gwri,Celtic mythology,https://www.godchecker.com/welsh-mythology/PRYDERI/,Doomed to Disaster,"Pryderi Fab Pwyll, Pryderi"
Gwyddien,Celtic mythology,https://www.godchecker.com/welsh-mythology/GWYDION/,Magician involved in all sorts of Hocus Pocus,"Gwydion Fab Dôn, Gwyddion, Gwydion"
Icovellauna,Celtic mythology,https://www.godchecker.com/gaulish-mythology/ICOVELLAUNA/,Gaulish Goddess of Healing,nan
Ildánach,Celtic mythology,https://www.godchecker.com/irish-mythology/LUGH/,"The Shining One, and a real cleverclogs in Crafts and Arts","Lugh, Lug"
Irusan,Celtic mythology,https://www.godchecker.com/irish-mythology/IRUSAN/,King o' the Cats and Lord of Felines in various folk legends,Írusán
Laha,Celtic mythology,https://www.godchecker.com/gaulish-mythology/LAHA/,Possibly a Gaulish Goddess of Springs and Wells,Lahe
Ler,Celtic mythology,https://www.godchecker.com/irish-mythology/LIR/,"Sea God with some odd connections to Leicester, UK","Llyr, Lir"
Lleu Llaw Gyffes,Celtic mythology,https://www.godchecker.com/welsh-mythology/LLEU-LLAW-GYFFES/,Mostly unkillable husband of Blodfuedd,Llew Llaw Gyffes
Llwyd,Celtic mythology,https://www.godchecker.com/welsh-mythology/LLWYD/,Magician,Llwyd Ap Cil Coed
Lugus,Celtic mythology,https://www.godchecker.com/celtic-mythology/LUGUS/,A Spanish/Welsh mix-and-match Sun God,nan
Mabon,Celtic mythology,https://www.godchecker.com/welsh-mythology/MABON/,Welsh Love God,"Maponos, Mabon Ap Modron"
Mac Cécht,Celtic mythology,https://www.godchecker.com/irish-mythology/MAC-CECHT/,Hopefully a God of Verbal Dexterity,"Mac Cecht, Téthur"
Macha,Celtic mythology,https://www.godchecker.com/irish-mythology/MACHA/,"One of the Morrigan, 'She of the Red Tresses'",nan
Maeve,Celtic mythology,https://www.godchecker.com/irish-mythology/MEDB/,Bloodthirsty Queen of Connaught,"Méabh, Meadhbh, Medb"
Maga,Celtic mythology,https://www.godchecker.com/irish-mythology/MAGA/,First Lady of the Red Branch,nan
Manandán,Celtic mythology,https://www.godchecker.com/irish-mythology/MANANNAN-MAC-LIR/,Mighty Irish Sea God,"Manannán Mac Lir, Manannan-Maclir"
Manawydan,Celtic mythology,https://www.godchecker.com/welsh-mythology/MANAWYDAN/,Handyman Son of the Sea,Manawydan Fab Llŷr
Math,Celtic mythology,https://www.godchecker.com/welsh-mythology/MATH/,Magician king of extraordinary feats,"Math Ap Mathonwy, Math Fab Mathonwy"
Matunos,Celtic mythology,https://www.godchecker.com/celtic-mythology/MATUNUS/,Elusive Celtic Bear God,"Matus, Matunus"
Merlin,Celtic mythology,https://www.godchecker.com/brittonic-mythology/MERLIN/,The magical mythological master of mystery,Merlinus
Midhir,Celtic mythology,https://www.godchecker.com/irish-mythology/MIDIR/,Ruling Chief of the Tuatha-De-Danann,Midir
Míl Espáine,Celtic mythology,https://www.godchecker.com/irish-mythology/MILESIUS/,"A Spanish soldier and instigator of the ""Down With Gods"" cleanup campaign","Míl Espáne, Milesius"
Mm,Celtic mythology,https://www.godchecker.com/brittonic-mythology/MM/,Eh?,nan
Mongán,Celtic mythology,https://www.godchecker.com/irish-mythology/MONGAN/,God of Shape-Shifting and Appearance Alteration,Mongán Mac Fiachnai
Mór-Ríoghain,Celtic mythology,https://www.godchecker.com/irish-mythology/MORRIGAN/,Megalithic Military Mother Goddess and 'Phantom Queen',"Morrígan, Morríghan, Mórrígan, Morrigna, Morrigu"
Nantosuelta,Celtic mythology,https://www.godchecker.com/gaulish-mythology/NANTOSVELTA/,Gaulish Fertily Goddess and consort of Sucellos,"Nantosvelta, Nantosueta"
Neamhan,Celtic mythology,https://www.godchecker.com/irish-mythology/NEMAIN/,Furious Battle Goddess,"Neman, Nemhain, Nemain"
Nechtan,Celtic mythology,https://www.godchecker.com/irish-mythology/NECHTAN/,Landlord at the Holy Well of Knowledge,nan
Nemglan,Celtic mythology,https://www.godchecker.com/irish-mythology/NEMGLAN/,The Bird God,nan
Niam,Celtic mythology,https://www.godchecker.com/irish-mythology/NIAMH/,Queen upon a Sea Horse,Niamh
Oghma,Celtic mythology,https://www.godchecker.com/irish-mythology/OGMA/,God of Eloquence and Runes,Ogma
Ogmios,Celtic mythology,https://www.godchecker.com/gaulish-mythology/OGMIOS/,God of Eloquence and Runes,"Ogmious, Ogmius"
Oisín,Celtic mythology,https://www.godchecker.com/irish-mythology/OISIN/,God of Amnesia and Passing Time,"Ossian, Osheen"
Pwyll,Celtic mythology,https://www.godchecker.com/welsh-mythology/PWYLL/,"An important Welsh chieftain, he mixed with the high and mighty",Pwyll Pen Annwn
Rhiannon,Celtic mythology,https://www.godchecker.com/welsh-mythology/RHIANNON/,Horse Goddess of Death,nan
Rosmerta,Celtic mythology,https://www.godchecker.com/gaulish-mythology/ROSMERTA/,Goddess of Business Success,nan
Ruadan,Celtic mythology,https://www.godchecker.com/irish-mythology/RUADAN/,God of Spying and Espionage,Ruadán
Sadb,Celtic mythology,https://www.godchecker.com/irish-mythology/SADB/,Fionn's deer wife,Sadhbh
Sequana,Celtic mythology,https://www.godchecker.com/gaulish-mythology/SEQUANA/,Duck-riding Goddess of the River Seine,nan
Sheela Na Gig,Celtic mythology,https://www.godchecker.com/irish-mythology/SHEELA-NA-GIG/,Primitive Goddess of Fertility in the British Isles,nan
Succellos,Celtic mythology,https://www.godchecker.com/gaulish-mythology/SUCELLOS/,Very popular God of Prosperity and Good Fortune,"Sucellus, Sucellos"
Taillte,Celtic mythology,https://www.godchecker.com/irish-mythology/TAILTIU/,Earth Goddess,"Tailtiu, Tailte, Tailtu"
Taliesin,Celtic mythology,https://www.godchecker.com/welsh-mythology/TALIESIN/,Clever Wizardy God,Taliesin Ben Beirdd
Taranis,Celtic mythology,https://www.godchecker.com/gaulish-mythology/TARANIS/,"One of those Storm Gods. Thunder, Lightning, etc",nan
Tegid Foel,Celtic mythology,https://www.godchecker.com/welsh-mythology/TEGID-FOEL/,Bald Wizard God,nan
Teutates,Celtic mythology,https://www.godchecker.com/gaulish-mythology/TEUTATES/,By Toutatis!,"Teutatis, Toutatis"
Tír Na Nog,Celtic mythology,https://www.godchecker.com/irish-mythology/TIR-NA-NOG/,The Irish Otherworld,"Tírnanóg, Tír Na Nóg"
Tuatha Dé Danann,Celtic mythology,https://www.godchecker.com/irish-mythology/TUATHA-DE-DANANN/,A race of magical Irish Gods,Tuatha-Dé-Danann
Twrch Trwyth,Celtic mythology,https://www.godchecker.com/welsh-mythology/TWRCH-TRWYTH/,A wild boar with bizarre barbershop connections,Twrch Tryth
Wogan,Celtic mythology,https://www.godchecker.com/irish-mythology/WOGAN/,Lord of Television Talk Shows,nan
Xulsigiae,Celtic mythology,https://www.godchecker.com/gaulish-mythology/XULSIGIAE/,Triad of Fertility Mother Goddesses,nan
Agassou,Caribbean mythology,https://www.godchecker.com/vodou-mythology/AGASSOU/,A Guardian Spirit of Rituals,nan
Agoué,Caribbean mythology,https://www.godchecker.com/vodou-mythology/AGWE/,The Fishy Protector of Boats and Fishermen,"Agwé, Agoué-Taroyo, Agoueh"
Ai-Zan,Caribbean mythology,https://www.godchecker.com/vodou-mythology/AYIZAN/,Goddess of the Market Place,"Aizan, Ayizan, Grande Ai-Zan"
Aida-Weddo,Caribbean mythology,https://www.godchecker.com/vodou-mythology/AIDA-WEDO/,The Great Fertility Rainbow Snake,"Aida-Wedo, Ayida-Wedo, Ayida-Weddo"
Azacca,Caribbean mythology,https://www.godchecker.com/vodou-mythology/AZAKA/,Haitian God of Farming,Azaka
Azaka Mede,Caribbean mythology,https://www.godchecker.com/vodou-mythology/AZAKA-MEDE/,Patron God of Agriculture,"Azaka Medeh, Zaka Mede"
Babalu Aye,Caribbean mythology,https://www.godchecker.com/caribbean-mythology/BABALU-AYE-2/,"Spirit of Earth, Sickness and Healing",Babalú Ayé (2)
Badessy,Caribbean mythology,https://www.godchecker.com/vodou-mythology/BADESSY/,A Spirit,nan
Baka,Caribbean mythology,https://www.godchecker.com/vodou-mythology/BAKA/,Unfriendly spirits of black magic perpetrators,nan
Baron Cemetery,Caribbean mythology,https://www.godchecker.com/vodou-mythology/BARON-CIMETIERE/,Known as the Baron of Cemeteries,"Baron Simityè, Maître-Cimetière, Baron Cimitiere, Bawon Cimetiere, Baron Cimetière, Baron Cimetiere"
Baron La Croix,Caribbean mythology,https://www.godchecker.com/vodou-mythology/BARON-LA-CROIX/,Baron of the Cross,"Baron The Cross, Bawon Lakwa"
Baron Samedi,Caribbean mythology,https://www.godchecker.com/vodou-mythology/BARON-SAMEDI/,Stylish and sophisticated Spirit of the Dead,"Bawon Samedi, Baron Saturday"
Bon Ange,Caribbean mythology,https://www.godchecker.com/vodou-mythology/BON-ANGE/,This is your good little Angel of Protection,Ti Bon Ange
Bon-Dieu,Caribbean mythology,https://www.godchecker.com/vodou-mythology/BONDYE/,Very senior Vodou Top God,"Gran Maitre, Bondje, Bondye, Djo, Gran Met, Gran Maître"
Bosou,Caribbean mythology,https://www.godchecker.com/vodou-mythology/BOSOU/,A Very Big and Horned Demon,Bossu
Congo Savanne,Caribbean mythology,https://www.godchecker.com/vodou-mythology/CONGO-SAVANNE/,A fierce spirit,Kongo-Savanne
Damballa,Caribbean mythology,https://www.godchecker.com/vodou-mythology/DAMBALLAH/,The great lazy Snake that coils round the Earth,"Damballah, Danbala, Damballah-Wedo, Damballa-Wedo"
Dan Petro,Caribbean mythology,https://www.godchecker.com/vodou-mythology/DAN-PETRO/,God of Farmers and Farming,nan
Elegua,Caribbean mythology,https://www.godchecker.com/caribbean-mythology/ELEGUA-2/,An Oricha,Eleguá
Enzili,Caribbean mythology,https://www.godchecker.com/vodou-mythology/ERZULIE/,"Loa spirits of Love, Romance, Beauty and Womanhood","Erzili, Erzulie"
Enzili-Ge-Rouge,Caribbean mythology,https://www.godchecker.com/vodou-mythology/ERZULIE-GE-ROUGE/,A red-eyed version of Erzulie.,"Erzulie Yeux Rouge, Erzulie Ge-Rouge, Erzulie Red-Eye"
Enzili-Mapiangueh,Caribbean mythology,https://www.godchecker.com/vodou-mythology/ERZULIE-MAPIANGUE/,Goddess of Justice,"Erzulie-Mapiangue, Erzulie Mapiangue, Erzulie-Mapiangueh"
Enzili-Toho,Caribbean mythology,https://www.godchecker.com/vodou-mythology/ERZULIE-TOHO/,Love Goddess in a negative ugly mood,Erzulie Toho
Erzulie D'en Tort,Caribbean mythology,https://www.godchecker.com/vodou-mythology/ERZULIE-DANTOR/,Vengeful Protector of Women,"Ezili-Danto, Erzulie Dantor, Èrzulie Dantòr"
Erzulie Freda,Caribbean mythology,https://www.godchecker.com/vodou-mythology/ERZULIE-FREDA/,Love Goddess,"Ezili-Freda, Lady Erzulie, Erzulie Freyda"
